rho,betak1,psii1,Li1,gammai1,psii2,Li2,gammai2,psii3,Li3,gammai3,psii4,Li4,gammai4,psii5,Li5,gammai5,psii6,Li6,gammai6,psii7,Li7,gammai7,psii8,Li8,gammai8,psii9,Li9,gammai9,psii10,Li10,gammai10,beta,eta,L,gamma
3.310000e+00,6.978852e-01,2.390483e-11,5.982684e+00,1.671491e-01,2.390483e-11,5.982684e+00,1.671491e-01,2.390483e-11,5.982684e+00,1.671491e-01,2.390483e-11,5.982684e+00,1.671491e-01,2.390483e-11,5.982684e+00,1.671491e-01,6.909499e-08,5.930736e+00,6.744525e-01,6.909499e-08,5.930736e+00,6.744525e-01,6.909499e-08,5.930736e+00,6.744525e-01,6.909499e-08,5.930736e+00,6.744525e-01,6.909499e-08,5.930736e+00,6.744525e-01,6.978852e-01,9.999999e-01,5.956710e+01,4.196947e-01
3.320000e+00,6.987952e-01,2.330520e-11,5.982759e+00,1.671470e-01,2.330520e-11,5.982759e+00,1.671470e-01,2.330520e-11,5.982759e+00,1.671470e-01,2.330520e-11,5.982759e+00,1.671470e-01,2.330520e-11,5.982759e+00,1.671470e-01,6.745896e-08,5.931035e+00,6.744186e-01,6.745896e-08,5.931035e+00,6.744186e-01,6.745896e-08,5.931035e+00,6.744186e-01,6.745896e-08,5.931035e+00,6.744186e-01,6.745896e-08,5.931035e+00,6.744186e-01,6.987952e-01,9.999999e-01,5.956897e+01,4.196816e-01
3.330000e+00,6.996997e-01,2.272306e-11,5.982833e+00,1.671449e-01,2.272306e-11,5.982833e+00,1.671449e-01,2.272306e-11,5.982833e+00,1.671449e-01,2.272306e-11,5.982833e+00,1.671449e-01,2.272306e-11,5.982833e+00,1.671449e-01,6.586794e-08,5.931331e+00,6.743849e-01,6.586794e-08,5.931331e+00,6.743849e-01,6.586794e-08,5.931331e+00,6.743849e-01,6.586794e-08,5.931331e+00,6.743849e-01,6.586794e-08,5.931331e+00,6.743849e-01,6.996997e-01,9.999999e-01,5.957082e+01,4.196686e-01
3.340000e+00,7.005988e-01,2.215780e-11,5.982906e+00,1.671429e-01,2.215780e-11,5.982906e+00,1.671429e-01,2.215780e-11,5.982906e+00,1.671429e-01,2.215780e-11,5.982906e+00,1.671429e-01,2.215780e-11,5.982906e+00,1.671429e-01,6.432052e-08,5.931624e+00,6.743515e-01,6.432052e-08,5.931624e+00,6.743515e-01,6.432052e-08,5.931624e+00,6.743515e-01,6.432052e-08,5.931624e+00,6.743515e-01,6.432052e-08,5.931624e+00,6.743515e-01,7.005988e-01,9.999999e-01,5.957265e+01,4.196556e-01
3.350000e+00,7.014926e-01,2.160888e-11,5.982979e+00,1.671408e-01,2.160888e-11,5.982979e+00,1.671408e-01,2.160888e-11,5.982979e+00,1.671408e-01,2.160888e-11,5.982979e+00,1.671408e-01,2.160888e-11,5.982979e+00,1.671408e-01,6.281534e-08,5.931915e+00,6.743185e-01,6.281534e-08,5.931915e+00,6.743185e-01,6.281534e-08,5.931915e+00,6.743185e-01,6.281534e-08,5.931915e+00,6.743185e-01,6.281534e-08,5.931915e+00,6.743185e-01,7.014926e-01,9.999999e-01,5.957447e+01,4.196428e-01
3.360000e+00,7.023810e-01,2.107577e-11,5.983051e+00,1.671388e-01,2.107577e-11,5.983051e+00,1.671388e-01,2.107577e-11,5.983051e+00,1.671388e-01,2.107577e-11,5.983051e+00,1.671388e-01,2.107577e-11,5.983051e+00,1.671388e-01,6.135109e-08,5.932203e+00,6.742857e-01,6.135109e-08,5.932203e+00,6.742857e-01,6.135109e-08,5.932203e+00,6.742857e-01,6.135109e-08,5.932203e+00,6.742857e-01,6.135109e-08,5.932203e+00,6.742857e-01,7.023810e-01,1.000000e+00,5.957627e+01,4.196301e-01
3.370000e+00,7.032641e-01,2.055793e-11,5.983122e+00,1.671368e-01,2.055793e-11,5.983122e+00,1.671368e-01,2.055793e-11,5.983122e+00,1.671368e-01,2.055793e-11,5.983122e+00,1.671368e-01,2.055793e-11,5.983122e+00,1.671368e-01,5.992650e-08,5.932489e+00,6.742532e-01,5.992650e-08,5.932489e+00,6.742532e-01,5.992650e-08,5.932489e+00,6.742532e-01,5.992650e-08,5.932489e+00,6.742532e-01,5.992650e-08,5.932489e+00,6.742532e-01,7.032641e-01,1.000000e+00,5.957806e+01,4.196175e-01
3.380000e+00,7.041420e-01,2.005487e-11,5.983193e+00,1.671348e-01,2.005487e-11,5.983193e+00,1.671348e-01,2.005487e-11,5.983193e+00,1.671348e-01,2.005487e-11,5.983193e+00,1.671348e-01,2.005487e-11,5.983193e+00,1.671348e-01,5.854035e-08,5.932773e+00,6.742209e-01,5.854035e-08,5.932773e+00,6.742209e-01,5.854035e-08,5.932773e+00,6.742209e-01,5.854035e-08,5.932773e+00,6.742209e-01,5.854035e-08,5.932773e+00,6.742209e-01,7.041420e-01,1.000000e+00,5.957983e+01,4.196051e-01
3.390000e+00,7.050148e-01,1.956612e-11,5.983264e+00,1.671329e-01,1.956612e-11,5.983264e+00,1.671329e-01,1.956612e-11,5.983264e+00,1.671329e-01,1.956612e-11,5.983264e+00,1.671329e-01,1.956612e-11,5.983264e+00,1.671329e-01,5.719145e-08,5.933054e+00,6.741890e-01,5.719145e-08,5.933054e+00,6.741890e-01,5.719145e-08,5.933054e+00,6.741890e-01,5.719145e-08,5.933054e+00,6.741890e-01,5.719145e-08,5.933054e+00,6.741890e-01,7.050148e-01,1.000000e+00,5.958159e+01,4.195927e-01
3.400000e+00,7.058824e-01,1.909121e-11,5.983333e+00,1.671309e-01,1.909121e-11,5.983333e+00,1.671309e-01,1.909121e-11,5.983333e+00,1.671309e-01,1.909121e-11,5.983333e+00,1.671309e-01,1.909121e-11,5.983333e+00,1.671309e-01,5.587867e-08,5.933333e+00,6.741573e-01,5.587867e-08,5.933333e+00,6.741573e-01,5.587867e-08,5.933333e+00,6.741573e-01,5.587867e-08,5.933333e+00,6.741573e-01,5.587867e-08,5.933333e+00,6.741573e-01,7.058824e-01,1.000000e+00,5.958333e+01,4.195804e-01
3.410000e+00,7.067449e-01,1.862969e-11,5.983402e+00,1.671290e-01,1.862969e-11,5.983402e+00,1.671290e-01,1.862969e-11,5.983402e+00,1.671290e-01,1.862969e-11,5.983402e+00,1.671290e-01,1.862969e-11,5.983402e+00,1.671290e-01,5.460091e-08,5.933610e+00,6.741258e-01,5.460091e-08,5.933610e+00,6.741258e-01,5.460091e-08,5.933610e+00,6.741258e-01,5.460091e-08,5.933610e+00,6.741258e-01,5.460091e-08,5.933610e+00,6.741258e-01,7.067449e-01,1.000000e+00,5.958506e+01,4.195682e-01
3.420000e+00,7.076024e-01,1.818114e-11,5.983471e+00,1.671271e-01,1.818114e-11,5.983471e+00,1.671271e-01,1.818114e-11,5.983471e+00,1.671271e-01,1.818114e-11,5.983471e+00,1.671271e-01,1.818114e-11,5.983471e+00,1.671271e-01,5.335711e-08,5.933884e+00,6.740947e-01,5.335711e-08,5.933884e+00,6.740947e-01,5.335711e-08,5.933884e+00,6.740947e-01,5.335711e-08,5.933884e+00,6.740947e-01,5.335711e-08,5.933884e+00,6.740947e-01,7.076024e-01,1.000000e+00,5.958678e+01,4.195562e-01
3.430000e+00,7.084548e-01,1.774513e-11,5.983539e+00,1.671252e-01,1.774513e-11,5.983539e+00,1.671252e-01,1.774513e-11,5.983539e+00,1.671252e-01,1.774513e-11,5.983539e+00,1.671252e-01,1.774513e-11,5.983539e+00,1.671252e-01,5.214623e-08,5.934156e+00,6.740638e-01,5.214623e-08,5.934156e+00,6.740638e-01,5.214623e-08,5.934156e+00,6.740638e-01,5.214623e-08,5.934156e+00,6.740638e-01,5.214623e-08,5.934156e+00,6.740638e-01,7.084548e-01,1.000000e+00,5.958848e+01,4.195442e-01
3.440000e+00,7.093023e-01,1.732128e-11,5.983607e+00,1.671233e-01,1.732128e-11,5.983607e+00,1.671233e-01,1.732128e-11,5.983607e+00,1.671233e-01,1.732128e-11,5.983607e+00,1.671233e-01,1.732128e-11,5.983607e+00,1.671233e-01,5.096728e-08,5.934426e+00,6.740331e-01,5.096728e-08,5.934426e+00,6.740331e-01,5.096728e-08,5.934426e+00,6.740331e-01,5.096728e-08,5.934426e+00,6.740331e-01,5.096728e-08,5.934426e+00,6.740331e-01,7.093023e-01,1.000000e+00,5.959016e+01,4.195323e-01
3.450000e+00,7.101449e-01,1.690919e-11,5.983673e+00,1.671214e-01,1.690919e-11,5.983673e+00,1.671214e-01,1.690919e-11,5.983673e+00,1.671214e-01,1.690919e-11,5.983673e+00,1.671214e-01,1.690919e-11,5.983673e+00,1.671214e-01,4.981931e-08,5.934694e+00,6.740027e-01,4.981931e-08,5.934694e+00,6.740027e-01,4.981931e-08,5.934694e+00,6.740027e-01,4.981931e-08,5.934694e+00,6.740027e-01,4.981931e-08,5.934694e+00,6.740027e-01,7.101449e-01,1.000000e+00,5.959184e+01,4.195205e-01
3.460000e+00,7.109827e-01,1.650849e-11,5.983740e+00,1.671196e-01,1.650849e-11,5.983740e+00,1.671196e-01,1.650849e-11,5.983740e+00,1.671196e-01,1.650849e-11,5.983740e+00,1.671196e-01,1.650849e-11,5.983740e+00,1.671196e-01,4.870139e-08,5.934959e+00,6.739726e-01,4.870139e-08,5.934959e+00,6.739726e-01,4.870139e-08,5.934959e+00,6.739726e-01,4.870139e-08,5.934959e+00,6.739726e-01,4.870139e-08,5.934959e+00,6.739726e-01,7.109827e-01,1.000000e+00,5.959350e+01,4.195089e-01
3.470000e+00,7.118156e-01,1.611882e-11,5.983806e+00,1.671177e-01,1.611882e-11,5.983806e+00,1.671177e-01,1.611882e-11,5.983806e+00,1.671177e-01,1.611882e-11,5.983806e+00,1.671177e-01,1.611882e-11,5.983806e+00,1.671177e-01,4.761263e-08,5.935223e+00,6.739427e-01,4.761263e-08,5.935223e+00,6.739427e-01,4.761263e-08,5.935223e+00,6.739427e-01,4.761263e-08,5.935223e+00,6.739427e-01,4.761263e-08,5.935223e+00,6.739427e-01,7.118156e-01,1.000000e+00,5.959514e+01,4.194973e-01
3.480000e+00,7.126437e-01,1.573985e-11,5.983871e+00,1.671159e-01,1.573985e-11,5.983871e+00,1.671159e-01,1.573985e-11,5.983871e+00,1.671159e-01,1.573985e-11,5.983871e+00,1.671159e-01,1.573985e-11,5.983871e+00,1.671159e-01,4.655215e-08,5.935484e+00,6.739130e-01,4.655215e-08,5.935484e+00,6.739130e-01,4.655215e-08,5.935484e+00,6.739130e-01,4.655215e-08,5.935484e+00,6.739130e-01,4.655215e-08,5.935484e+00,6.739130e-01,7.126437e-01,1.000000e+00,5.959677e+01,4.194858e-01
3.490000e+00,7.134671e-01,1.537123e-11,5.983936e+00,1.671141e-01,1.537123e-11,5.983936e+00,1.671141e-01,1.537123e-11,5.983936e+00,1.671141e-01,1.537123e-11,5.983936e+00,1.671141e-01,1.537123e-11,5.983936e+00,1.671141e-01,4.551912e-08,5.935743e+00,6.738836e-01,4.551912e-08,5.935743e+00,6.738836e-01,4.551912e-08,5.935743e+00,6.738836e-01,4.551912e-08,5.935743e+00,6.738836e-01,4.551912e-08,5.935743e+00,6.738836e-01,7.134671e-01,1.000000e+00,5.959839e+01,4.194744e-01
3.500000e+00,7.142857e-01,1.501264e-11,5.984000e+00,1.671123e-01,1.501264e-11,5.984000e+00,1.671123e-01,1.501264e-11,5.984000e+00,1.671123e-01,1.501264e-11,5.984000e+00,1.671123e-01,1.501264e-11,5.984000e+00,1.671123e-01,4.451274e-08,5.936000e+00,6.738544e-01,4.451274e-08,5.936000e+00,6.738544e-01,4.451274e-08,5.936000e+00,6.738544e-01,4.451274e-08,5.936000e+00,6.738544e-01,4.451274e-08,5.936000e+00,6.738544e-01,7.142857e-01,1.000000e+00,5.960000e+01,4.194631e-01
3.510000e+00,7.150997e-01,1.466377e-11,5.984064e+00,1.671105e-01,1.466377e-11,5.984064e+00,1.671105e-01,1.466377e-11,5.984064e+00,1.671105e-01,1.466377e-11,5.984064e+00,1.671105e-01,1.466377e-11,5.984064e+00,1.671105e-01,4.353221e-08,5.936255e+00,6.738255e-01,4.353221e-08,5.936255e+00,6.738255e-01,4.353221e-08,5.936255e+00,6.738255e-01,4.353221e-08,5.936255e+00,6.738255e-01,4.353221e-08,5.936255e+00,6.738255e-01,7.150997e-01,1.000000e+00,5.960159e+01,4.194519e-01
3.520000e+00,7.159091e-01,1.432432e-11,5.984127e+00,1.671088e-01,1.432432e-11,5.984127e+00,1.671088e-01,1.432432e-11,5.984127e+00,1.671088e-01,1.432432e-11,5.984127e+00,1.671088e-01,1.432432e-11,5.984127e+00,1.671088e-01,4.257679e-08,5.936508e+00,6.737968e-01,4.257679e-08,5.936508e+00,6.737968e-01,4.257679e-08,5.936508e+00,6.737968e-01,4.257679e-08,5.936508e+00,6.737968e-01,4.257679e-08,5.936508e+00,6.737968e-01,7.159091e-01,1.000000e+00,5.960317e+01,4.194407e-01
3.530000e+00,7.167139e-01,1.399401e-11,5.984190e+00,1.671070e-01,1.399401e-11,5.984190e+00,1.671070e-01,1.399401e-11,5.984190e+00,1.671070e-01,1.399401e-11,5.984190e+00,1.671070e-01,1.399401e-11,5.984190e+00,1.671070e-01,4.164574e-08,5.936759e+00,6.737683e-01,4.164574e-08,5.936759e+00,6.737683e-01,4.164574e-08,5.936759e+00,6.737683e-01,4.164574e-08,5.936759e+00,6.737683e-01,4.164574e-08,5.936759e+00,6.737683e-01,7.167139e-01,1.000000e+00,5.960474e+01,4.194297e-01
3.540000e+00,7.175141e-01,1.367255e-11,5.984252e+00,1.671053e-01,1.367255e-11,5.984252e+00,1.671053e-01,1.367255e-11,5.984252e+00,1.671053e-01,1.367255e-11,5.984252e+00,1.671053e-01,1.367255e-11,5.984252e+00,1.671053e-01,4.073835e-08,5.937008e+00,6.737400e-01,4.073835e-08,5.937008e+00,6.737400e-01,4.073835e-08,5.937008e+00,6.737400e-01,4.073835e-08,5.937008e+00,6.737400e-01,4.073835e-08,5.937008e+00,6.737400e-01,7.175141e-01,1.000000e+00,5.960630e+01,4.194187e-01
3.550000e+00,7.183099e-01,1.335967e-11,5.984314e+00,1.671035e-01,1.335967e-11,5.984314e+00,1.671035e-01,1.335967e-11,5.984314e+00,1.671035e-01,1.335967e-11,5.984314e+00,1.671035e-01,1.335967e-11,5.984314e+00,1.671035e-01,3.985395e-08,5.937255e+00,6.737120e-01,3.985395e-08,5.937255e+00,6.737120e-01,3.985395e-08,5.937255e+00,6.737120e-01,3.985395e-08,5.937255e+00,6.737120e-01,3.985395e-08,5.937255e+00,6.737120e-01,7.183099e-01,1.000000e+00,5.960784e+01,4.194079e-01
3.560000e+00,7.191011e-01,1.305511e-11,5.984375e+00,1.671018e-01,1.305511e-11,5.984375e+00,1.671018e-01,1.305511e-11,5.984375e+00,1.671018e-01,1.305511e-11,5.984375e+00,1.671018e-01,1.305511e-11,5.984375e+00,1.671018e-01,3.899186e-08,5.937500e+00,6.736842e-01,3.899186e-08,5.937500e+00,6.736842e-01,3.899186e-08,5.937500e+00,6.736842e-01,3.899186e-08,5.937500e+00,6.736842e-01,3.899186e-08,5.937500e+00,6.736842e-01,7.191011e-01,1.000000e+00,5.960938e+01,4.193971e-01
3.570000e+00,7.198880e-01,1.275862e-11,5.984436e+00,1.671001e-01,1.275862e-11,5.984436e+00,1.671001e-01,1.275862e-11,5.984436e+00,1.671001e-01,1.275862e-11,5.984436e+00,1.671001e-01,1.275862e-11,5.984436e+00,1.671001e-01,3.815144e-08,5.937743e+00,6.736566e-01,3.815144e-08,5.937743e+00,6.736566e-01,3.815144e-08,5.937743e+00,6.736566e-01,3.815144e-08,5.937743e+00,6.736566e-01,3.815144e-08,5.937743e+00,6.736566e-01,7.198880e-01,1.000000e+00,5.961090e+01,4.193864e-01
3.580000e+00,7.206704e-01,1.246996e-11,5.984496e+00,1.670984e-01,1.246996e-11,5.984496e+00,1.670984e-01,1.246996e-11,5.984496e+00,1.670984e-01,1.246996e-11,5.984496e+00,1.670984e-01,1.246996e-11,5.984496e+00,1.670984e-01,3.733208e-08,5.937985e+00,6.736292e-01,3.733208e-08,5.937985e+00,6.736292e-01,3.733208e-08,5.937985e+00,6.736292e-01,3.733208e-08,5.937985e+00,6.736292e-01,3.733208e-08,5.937985e+00,6.736292e-01,7.206704e-01,1.000000e+00,5.961240e+01,4.193758e-01
3.590000e+00,7.214485e-01,1.218888e-11,5.984556e+00,1.670968e-01,1.218888e-11,5.984556e+00,1.670968e-01,1.218888e-11,5.984556e+00,1.670968e-01,1.218888e-11,5.984556e+00,1.670968e-01,1.218888e-11,5.984556e+00,1.670968e-01,3.653318e-08,5.938224e+00,6.736021e-01,3.653318e-08,5.938224e+00,6.736021e-01,3.653318e-08,5.938224e+00,6.736021e-01,3.653318e-08,5.938224e+00,6.736021e-01,3.653318e-08,5.938224e+00,6.736021e-01,7.214485e-01,1.000000e+00,5.961390e+01,4.193653e-01
3.600000e+00,7.222222e-01,1.191517e-11,5.984615e+00,1.670951e-01,1.191517e-11,5.984615e+00,1.670951e-01,1.191517e-11,5.984615e+00,1.670951e-01,1.191517e-11,5.984615e+00,1.670951e-01,1.191517e-11,5.984615e+00,1.670951e-01,3.575414e-08,5.938462e+00,6.735751e-01,3.575414e-08,5.938462e+00,6.735751e-01,3.575414e-08,5.938462e+00,6.735751e-01,3.575414e-08,5.938462e+00,6.735751e-01,3.575414e-08,5.938462e+00,6.735751e-01,7.222222e-01,1.000000e+00,5.961538e+01,4.193548e-01
3.610000e+00,7.229917e-01,1.164861e-11,5.984674e+00,1.670935e-01,1.164861e-11,5.984674e+00,1.670935e-01,1.164861e-11,5.984674e+00,1.670935e-01,1.164861e-11,5.984674e+00,1.670935e-01,1.164861e-11,5.984674e+00,1.670935e-01,3.499442e-08,5.938697e+00,6.735484e-01,3.499442e-08,5.938697e+00,6.735484e-01,3.499442e-08,5.938697e+00,6.735484e-01,3.499442e-08,5.938697e+00,6.735484e-01,3.499442e-08,5.938697e+00,6.735484e-01,7.229917e-01,1.000000e+00,5.961686e+01,4.193445e-01
