rho,betak1,betak2,psii1,Li1,gammai1,psii2,Li2,gammai2,psii3,Li3,gammai3,psii4,Li4,gammai4,psii5,Li5,gammai5,psii6,Li6,gammai6,psii7,Li7,gammai7,psii8,Li8,gammai8,psii9,Li9,gammai9,psii10,Li10,gammai10,beta,eta,L,gamma
1.510000e+00,4.069393e-02,4.285162e-01,6.642624e-02,3.656917e+00,2.552898e-01,6.642624e-02,3.656917e+00,2.552898e-01,6.642624e-02,3.656917e+00,2.552898e-01,1.306610e-05,5.811646e+00,1.720660e-01,1.306610e-05,5.811646e+00,1.720660e-01,1.306610e-05,5.811646e+00,1.720660e-01,1.306610e-05,5.811646e+00,1.720660e-01,1.353957e-05,5.808993e+00,1.721445e-01,1.353957e-05,5.808993e+00,1.721445e-01,1.353957e-05,5.808993e+00,1.721445e-01,3.509518e-01,9.800628e-01,5.164432e+01,1.897717e-01
1.520000e+00,4.288582e-02,4.325960e-01,6.355146e-02,3.701981e+00,2.529588e-01,6.355146e-02,3.701981e+00,2.529588e-01,6.355146e-02,3.701981e+00,2.529588e-01,1.202726e-05,5.814827e+00,1.719721e-01,1.202726e-05,5.814827e+00,1.719721e-01,1.202726e-05,5.814827e+00,1.719721e-01,1.202726e-05,5.814827e+00,1.719721e-01,1.248543e-05,5.812091e+00,1.720530e-01,1.248543e-05,5.812091e+00,1.720530e-01,1.248543e-05,5.812091e+00,1.720530e-01,3.546539e-01,9.809260e-01,5.180153e+01,1.893624e-01
1.530000e+00,4.513489e-02,4.366266e-01,6.078127e-02,3.746426e+00,2.506973e-01,6.078127e-02,3.746426e+00,2.506973e-01,6.078127e-02,3.746426e+00,2.506973e-01,1.108043e-05,5.817913e+00,1.718810e-01,1.108043e-05,5.817913e+00,1.718810e-01,1.108043e-05,5.817913e+00,1.718810e-01,1.108043e-05,5.817913e+00,1.718810e-01,1.152378e-05,5.815094e+00,1.719643e-01,1.152378e-05,5.815094e+00,1.719643e-01,1.152378e-05,5.815094e+00,1.719643e-01,3.583283e-01,9.817577e-01,5.195621e+01,1.889587e-01
1.540000e+00,4.743954e-02,4.406088e-01,5.811382e-02,3.790227e+00,2.485039e-01,5.811382e-02,3.790227e+00,2.485039e-01,5.811382e-02,3.790227e+00,2.485039e-01,1.021666e-05,5.820908e+00,1.717928e-01,1.021666e-05,5.820908e+00,1.717928e-01,1.021666e-05,5.820908e+00,1.717928e-01,1.021666e-05,5.820908e+00,1.717928e-01,1.064567e-05,5.818005e+00,1.718784e-01,1.064567e-05,5.818005e+00,1.718784e-01,1.064567e-05,5.818005e+00,1.718784e-01,3.619750e-01,9.825586e-01,5.210833e+01,1.885608e-01
1.550000e+00,4.979804e-02,4.445431e-01,5.554715e-02,3.833362e+00,2.463772e-01,5.554715e-02,3.833362e+00,2.463772e-01,5.554715e-02,3.833362e+00,2.463772e-01,9.427962e-06,5.823814e+00,1.717072e-01,9.427962e-06,5.823814e+00,1.717072e-01,9.427962e-06,5.823814e+00,1.717072e-01,9.427962e-06,5.823814e+00,1.717072e-01,9.843090e-06,5.820829e+00,1.717951e-01,9.843090e-06,5.820829e+00,1.717951e-01,9.843090e-06,5.820829e+00,1.717951e-01,3.655941e-01,9.833291e-01,5.225783e+01,1.881688e-01
1.560000e+00,5.220863e-02,4.484302e-01,5.307914e-02,3.875810e+00,2.443156e-01,5.307914e-02,3.875810e+00,2.443156e-01,5.307914e-02,3.875810e+00,2.443156e-01,8.707185e-06,5.826637e+00,1.716241e-01,8.707185e-06,5.826637e+00,1.716241e-01,8.707185e-06,5.826637e+00,1.716241e-01,8.707185e-06,5.826637e+00,1.716241e-01,9.108870e-06,5.823569e+00,1.717144e-01,9.108870e-06,5.823569e+00,1.717144e-01,9.108870e-06,5.823569e+00,1.717144e-01,3.691859e-01,9.840700e-01,5.240469e+01,1.877828e-01
1.570000e+00,5.466946e-02,4.522706e-01,5.070760e-02,3.917553e+00,2.423177e-01,5.070760e-02,3.917553e+00,2.423177e-01,5.070760e-02,3.917553e+00,2.423177e-01,8.047914e-06,5.829379e+00,1.715435e-01,8.047914e-06,5.829379e+00,1.715435e-01,8.047914e-06,5.829379e+00,1.715435e-01,8.047914e-06,5.829379e+00,1.715435e-01,8.436579e-06,5.826230e+00,1.716361e-01,8.436579e-06,5.826230e+00,1.716361e-01,8.436579e-06,5.826230e+00,1.716361e-01,3.727503e-01,9.847820e-01,5.254887e+01,1.874031e-01
1.580000e+00,5.717861e-02,4.560648e-01,4.843022e-02,3.958577e+00,2.403818e-01,4.843022e-02,3.958577e+00,2.403818e-01,4.843022e-02,3.958577e+00,2.403818e-01,7.444391e-06,5.832044e+00,1.714652e-01,7.444391e-06,5.832044e+00,1.714652e-01,7.444391e-06,5.832044e+00,1.714652e-01,7.444391e-06,5.832044e+00,1.714652e-01,7.820448e-06,5.828813e+00,1.715602e-01,7.820448e-06,5.828813e+00,1.715602e-01,7.820448e-06,5.828813e+00,1.715602e-01,3.762876e-01,9.854656e-01,5.269035e+01,1.870296e-01
1.590000e+00,5.973414e-02,4.598136e-01,4.624461e-02,3.998868e+00,2.385063e-01,4.624461e-02,3.998868e+00,2.385063e-01,4.624461e-02,3.998868e+00,2.385063e-01,6.891446e-06,5.834634e+00,1.713892e-01,6.891446e-06,5.834634e+00,1.713892e-01,6.891446e-06,5.834634e+00,1.713892e-01,6.891446e-06,5.834634e+00,1.713892e-01,7.255292e-06,5.831322e+00,1.714865e-01,7.255292e-06,5.831322e+00,1.714865e-01,7.255292e-06,5.831322e+00,1.714865e-01,3.797977e-01,9.861217e-01,5.282911e+01,1.866626e-01
1.600000e+00,6.233405e-02,4.635173e-01,4.414834e-02,4.038416e+00,2.366898e-01,4.414834e-02,4.038416e+00,2.366898e-01,4.414834e-02,4.038416e+00,2.366898e-01,6.384427e-06,5.837152e+00,1.713153e-01,6.384427e-06,5.837152e+00,1.713153e-01,6.384427e-06,5.837152e+00,1.713153e-01,6.384427e-06,5.837152e+00,1.713153e-01,6.736448e-06,5.833761e+00,1.714149e-01,6.736448e-06,5.833761e+00,1.714149e-01,6.736448e-06,5.833761e+00,1.714149e-01,3.832807e-01,9.867509e-01,5.296514e+01,1.863020e-01
1.610000e+00,6.497633e-02,4.671767e-01,4.213888e-02,4.077211e+00,2.349305e-01,4.213888e-02,4.077211e+00,2.349305e-01,4.213888e-02,4.077211e+00,2.349305e-01,5.919147e-06,5.839602e+00,1.712435e-01,5.919147e-06,5.839602e+00,1.712435e-01,5.919147e-06,5.839602e+00,1.712435e-01,5.919147e-06,5.839602e+00,1.712435e-01,6.259717e-06,5.836131e+00,1.713453e-01,6.259717e-06,5.836131e+00,1.713453e-01,6.259717e-06,5.836131e+00,1.713453e-01,3.867366e-01,9.873541e-01,5.309843e+01,1.859479e-01
1.620000e+00,6.765895e-02,4.707921e-01,4.021370e-02,4.115247e+00,2.332269e-01,4.021370e-02,4.115247e+00,2.332269e-01,4.021370e-02,4.115247e+00,2.332269e-01,5.491835e-06,5.841985e+00,1.711737e-01,5.491835e-06,5.841985e+00,1.711737e-01,5.491835e-06,5.841985e+00,1.711737e-01,5.491835e-06,5.841985e+00,1.711737e-01,5.821315e-06,5.838436e+00,1.712778e-01,5.821315e-06,5.838436e+00,1.712778e-01,5.821315e-06,5.838436e+00,1.712778e-01,3.901655e-01,9.879319e-01,5.322899e+01,1.856004e-01
1.630000e+00,7.037985e-02,4.743642e-01,3.837023e-02,4.152519e+00,2.315775e-01,3.837023e-02,4.152519e+00,2.315775e-01,3.837023e-02,4.152519e+00,2.315775e-01,5.099087e-06,5.844305e+00,1.711059e-01,5.099087e-06,5.844305e+00,1.711059e-01,5.099087e-06,5.844305e+00,1.711059e-01,5.099087e-06,5.844305e+00,1.711059e-01,5.417830e-06,5.840678e+00,1.712121e-01,5.417830e-06,5.840678e+00,1.712121e-01,5.417830e-06,5.840678e+00,1.712121e-01,3.935673e-01,9.884853e-01,5.335681e+01,1.852594e-01
1.640000e+00,7.313701e-02,4.778935e-01,3.660588e-02,4.189024e+00,2.299806e-01,3.660588e-02,4.189024e+00,2.299806e-01,3.660588e-02,4.189024e+00,2.299806e-01,4.737832e-06,5.846563e+00,1.710399e-01,4.737832e-06,5.846563e+00,1.710399e-01,4.737832e-06,5.846563e+00,1.710399e-01,4.737832e-06,5.846563e+00,1.710399e-01,5.046180e-06,5.842859e+00,1.711482e-01,5.046180e-06,5.842859e+00,1.711482e-01,5.046180e-06,5.842859e+00,1.711482e-01,3.969422e-01,9.890148e-01,5.348190e+01,1.849251e-01
1.650000e+00,7.592836e-02,4.813805e-01,3.491804e-02,4.224762e+00,2.284346e-01,3.491804e-02,4.224762e+00,2.284346e-01,3.491804e-02,4.224762e+00,2.284346e-01,4.405294e-06,5.848761e+00,1.709756e-01,4.405294e-06,5.848761e+00,1.709756e-01,4.405294e-06,5.848761e+00,1.709756e-01,4.405294e-06,5.848761e+00,1.709756e-01,4.703579e-06,5.844983e+00,1.710861e-01,4.703579e-06,5.844983e+00,1.710861e-01,4.703579e-06,5.844983e+00,1.710861e-01,4.002901e-01,9.895214e-01,5.360428e+01,1.845975e-01
1.660000e+00,7.875191e-02,4.848257e-01,3.330413e-02,4.259733e+00,2.269382e-01,3.330413e-02,4.259733e+00,2.269382e-01,3.330413e-02,4.259733e+00,2.269382e-01,4.098965e-06,5.850903e+00,1.709131e-01,4.098965e-06,5.850903e+00,1.709131e-01,4.098965e-06,5.850903e+00,1.709131e-01,4.098965e-06,5.850903e+00,1.709131e-01,4.387508e-06,5.847050e+00,1.710257e-01,4.387508e-06,5.847050e+00,1.710257e-01,4.387508e-06,5.847050e+00,1.710257e-01,4.036110e-01,9.900058e-01,5.372396e+01,1.842764e-01
1.670000e+00,8.160563e-02,4.882297e-01,3.176156e-02,4.293938e+00,2.254896e-01,3.176156e-02,4.293938e+00,2.254896e-01,3.176156e-02,4.293938e+00,2.254896e-01,3.816570e-06,5.852989e+00,1.708522e-01,3.816570e-06,5.852989e+00,1.708522e-01,3.816570e-06,5.852989e+00,1.708522e-01,3.816570e-06,5.852989e+00,1.708522e-01,4.095685e-06,5.849063e+00,1.709669e-01,4.095685e-06,5.849063e+00,1.709669e-01,4.095685e-06,5.849063e+00,1.709669e-01,4.069049e-01,9.904688e-01,5.384096e+01,1.839619e-01
1.680000e+00,8.448756e-02,4.915931e-01,3.028777e-02,4.327382e+00,2.240875e-01,3.028777e-02,4.327382e+00,2.240875e-01,3.028777e-02,4.327382e+00,2.240875e-01,3.556053e-06,5.855022e+00,1.707929e-01,3.556053e-06,5.855022e+00,1.707929e-01,3.556053e-06,5.855022e+00,1.707929e-01,3.556053e-06,5.855022e+00,1.707929e-01,3.826043e-06,5.851024e+00,1.709096e-01,3.826043e-06,5.851024e+00,1.709096e-01,3.826043e-06,5.851024e+00,1.709096e-01,4.101720e-01,9.909111e-01,5.395531e+01,1.836541e-01
1.690000e+00,8.739574e-02,4.949162e-01,2.888021e-02,4.360069e+00,2.227303e-01,2.888021e-02,4.360069e+00,2.227303e-01,2.888021e-02,4.360069e+00,2.227303e-01,3.315547e-06,5.857004e+00,1.707352e-01,3.315547e-06,5.857004e+00,1.707352e-01,3.315547e-06,5.857004e+00,1.707352e-01,3.315547e-06,5.857004e+00,1.707352e-01,3.576708e-06,5.852935e+00,1.708538e-01,3.576708e-06,5.852935e+00,1.708538e-01,3.576708e-06,5.852935e+00,1.708538e-01,4.134121e-01,9.913335e-01,5.406703e+01,1.833527e-01
1.700000e+00,9.032827e-02,4.981997e-01,2.753640e-02,4.392006e+00,2.214167e-01,2.753640e-02,4.392006e+00,2.214167e-01,2.753640e-02,4.392006e+00,2.214167e-01,3.093360e-06,5.858936e+00,1.706789e-01,3.093360e-06,5.858936e+00,1.706789e-01,3.093360e-06,5.858936e+00,1.706789e-01,3.093360e-06,5.858936e+00,1.706789e-01,3.345978e-06,5.854797e+00,1.707995e-01,3.345978e-06,5.854797e+00,1.707995e-01,3.345978e-06,5.854797e+00,1.707995e-01,4.166254e-01,9.917368e-01,5.417616e+01,1.830578e-01
1.710000e+00,9.328328e-02,5.014440e-01,2.625387e-02,4.423200e+00,2.201452e-01,2.625387e-02,4.423200e+00,2.201452e-01,2.625387e-02,4.423200e+00,2.201452e-01,2.887952e-06,5.860820e+00,1.706241e-01,2.887952e-06,5.860820e+00,1.706241e-01,2.887952e-06,5.860820e+00,1.706241e-01,2.887952e-06,5.860820e+00,1.706241e-01,3.132307e-06,5.856613e+00,1.707466e-01,3.132307e-06,5.856613e+00,1.707466e-01,3.132307e-06,5.856613e+00,1.707466e-01,4.198118e-01,9.921217e-01,5.428272e+01,1.827693e-01
1.720000e+00,9.625894e-02,5.046497e-01,2.503020e-02,4.453659e+00,2.189143e-01,2.503020e-02,4.453659e+00,2.189143e-01,2.503020e-02,4.453659e+00,2.189143e-01,2.697927e-06,5.862658e+00,1.705706e-01,2.697927e-06,5.862658e+00,1.705706e-01,2.697927e-06,5.862658e+00,1.705706e-01,2.697927e-06,5.862658e+00,1.705706e-01,2.934289e-06,5.858384e+00,1.706950e-01,2.934289e-06,5.858384e+00,1.706950e-01,2.934289e-06,5.858384e+00,1.706950e-01,4.229715e-01,9.924890e-01,5.438676e+01,1.824872e-01
1.730000e+00,9.925347e-02,5.078172e-01,2.386304e-02,4.483391e+00,2.177229e-01,2.386304e-02,4.483391e+00,2.177229e-01,2.386304e-02,4.483391e+00,2.177229e-01,2.522014e-06,5.864452e+00,1.705185e-01,2.522014e-06,5.864452e+00,1.705185e-01,2.522014e-06,5.864452e+00,1.705185e-01,2.522014e-06,5.864452e+00,1.705185e-01,2.750645e-06,5.860112e+00,1.706447e-01,2.750645e-06,5.860112e+00,1.706447e-01,2.750645e-06,5.860112e+00,1.706447e-01,4.261045e-01,9.928393e-01,5.448832e+01,1.822114e-01
1.740000e+00,1.022651e-01,5.109472e-01,2.275006e-02,4.512408e+00,2.165695e-01,2.275006e-02,4.512408e+00,2.165695e-01,2.275006e-02,4.512408e+00,2.165695e-01,2.359055e-06,5.866201e+00,1.704677e-01,2.359055e-06,5.866201e+00,1.704677e-01,2.359055e-06,5.866201e+00,1.704677e-01,2.359055e-06,5.866201e+00,1.704677e-01,2.580211e-06,5.861798e+00,1.705957e-01,2.580211e-06,5.861798e+00,1.705957e-01,2.580211e-06,5.861798e+00,1.705957e-01,4.292108e-01,9.931733e-01,5.458742e+01,1.819418e-01
1.750000e+00,1.052923e-01,5.140400e-01,2.168902e-02,4.540720e+00,2.154528e-01,2.168902e-02,4.540720e+00,2.154528e-01,2.168902e-02,4.540720e+00,2.154528e-01,2.207998e-06,5.867909e+00,1.704181e-01,2.207998e-06,5.867909e+00,1.704181e-01,2.207998e-06,5.867909e+00,1.704181e-01,2.207998e-06,5.867909e+00,1.704181e-01,2.421925e-06,5.863443e+00,1.705479e-01,2.421925e-06,5.863443e+00,1.705479e-01,2.421925e-06,5.863443e+00,1.705479e-01,4.322905e-01,9.934917e-01,5.468413e+01,1.816783e-01
1.760000e+00,1.083332e-01,5.170963e-01,2.067772e-02,4.568337e+00,2.143717e-01,2.067772e-02,4.568337e+00,2.143717e-01,2.067772e-02,4.568337e+00,2.143717e-01,2.067880e-06,5.869577e+00,1.703697e-01,2.067880e-06,5.869577e+00,1.703697e-01,2.067880e-06,5.869577e+00,1.703697e-01,2.067880e-06,5.869577e+00,1.703697e-01,2.274819e-06,5.865049e+00,1.705012e-01,2.274819e-06,5.865049e+00,1.705012e-01,2.274819e-06,5.865049e+00,1.705012e-01,4.353437e-01,9.937952e-01,5.477847e+01,1.814208e-01
1.770000e+00,1.113864e-01,5.201164e-01,1.971403e-02,4.595273e+00,2.133249e-01,1.971403e-02,4.595273e+00,2.133249e-01,1.971403e-02,4.595273e+00,2.133249e-01,1.937827e-06,5.871206e+00,1.703224e-01,1.937827e-06,5.871206e+00,1.703224e-01,1.937827e-06,5.871206e+00,1.703224e-01,1.937827e-06,5.871206e+00,1.703224e-01,2.138010e-06,5.866617e+00,1.704556e-01,2.138010e-06,5.866617e+00,1.704556e-01,2.138010e-06,5.866617e+00,1.704556e-01,4.383704e-01,9.940844e-01,5.487049e+01,1.811692e-01
1.780000e+00,1.144504e-01,5.231009e-01,1.879588e-02,4.621538e+00,2.123111e-01,1.879588e-02,4.621538e+00,2.123111e-01,1.879588e-02,4.621538e+00,2.123111e-01,1.817037e-06,5.872796e+00,1.702763e-01,1.817037e-06,5.872796e+00,1.702763e-01,1.817037e-06,5.872796e+00,1.702763e-01,1.817037e-06,5.872796e+00,1.702763e-01,2.010691e-06,5.868149e+00,1.704111e-01,2.010691e-06,5.868149e+00,1.704111e-01,2.010691e-06,5.868149e+00,1.704111e-01,4.413708e-01,9.943599e-01,5.496025e+01,1.809235e-01
1.790000e+00,1.175237e-01,5.260504e-01,1.792126e-02,4.647147e+00,2.113294e-01,1.792126e-02,4.647147e+00,2.113294e-01,1.792126e-02,4.647147e+00,2.113294e-01,1.704781e-06,5.874350e+00,1.702313e-01,1.704781e-06,5.874350e+00,1.702313e-01,1.704781e-06,5.874350e+00,1.702313e-01,1.704781e-06,5.874350e+00,1.702313e-01,1.892124e-06,5.869645e+00,1.703677e-01,1.892124e-06,5.869645e+00,1.703677e-01,1.892124e-06,5.869645e+00,1.703677e-01,4.443450e-01,9.946224e-01,5.504778e+01,1.806835e-01
1.800000e+00,1.206048e-01,5.289652e-01,1.708825e-02,4.672112e+00,2.103785e-01,1.708825e-02,4.672112e+00,2.103785e-01,1.708825e-02,4.672112e+00,2.103785e-01,1.600391e-06,5.875868e+00,1.701873e-01,1.600391e-06,5.875868e+00,1.701873e-01,1.600391e-06,5.875868e+00,1.701873e-01,1.600391e-06,5.875868e+00,1.701873e-01,1.781634e-06,5.871108e+00,1.703253e-01,1.781634e-06,5.871108e+00,1.703253e-01,1.781634e-06,5.871108e+00,1.703253e-01,4.472931e-01,9.948723e-01,5.513313e+01,1.804491e-01
1.810000e+00,1.236924e-01,5.318459e-01,1.629497e-02,4.696446e+00,2.094573e-01,1.629497e-02,4.696446e+00,2.094573e-01,1.629497e-02,4.696446e+00,2.094573e-01,1.503255e-06,5.877352e+00,1.701444e-01,1.503255e-06,5.877352e+00,1.701444e-01,1.503255e-06,5.877352e+00,1.701444e-01,1.503255e-06,5.877352e+00,1.701444e-01,1.678604e-06,5.872537e+00,1.702839e-01,1.678604e-06,5.872537e+00,1.702839e-01,1.678604e-06,5.872537e+00,1.702839e-01,4.502152e-01,9.951104e-01,5.521636e+01,1.802202e-01
1.820000e+00,1.267853e-01,5.346930e-01,1.553962e-02,4.720162e+00,2.085649e-01,1.553962e-02,4.720162e+00,2.085649e-01,1.553962e-02,4.720162e+00,2.085649e-01,1.412815e-06,5.878803e+00,1.701024e-01,1.412815e-06,5.878803e+00,1.701024e-01,1.412815e-06,5.878803e+00,1.701024e-01,1.412815e-06,5.878803e+00,1.701024e-01,1.582469e-06,5.873934e+00,1.702434e-01,1.582469e-06,5.873934e+00,1.702434e-01,1.582469e-06,5.873934e+00,1.702434e-01,4.531115e-01,9.953371e-01,5.529750e+01,1.799968e-01
1.830000e+00,1.298822e-01,5.375070e-01,1.482045e-02,4.743276e+00,2.077003e-01,1.482045e-02,4.743276e+00,2.077003e-01,1.482045e-02,4.743276e+00,2.077003e-01,1.328557e-06,5.880221e+00,1.700614e-01,1.328557e-06,5.880221e+00,1.700614e-01,1.328557e-06,5.880221e+00,1.700614e-01,1.328557e-06,5.880221e+00,1.700614e-01,1.492709e-06,5.875301e+00,1.702038e-01,1.492709e-06,5.875301e+00,1.702038e-01,1.492709e-06,5.875301e+00,1.702038e-01,4.559820e-01,9.955529e-01,5.537661e+01,1.797786e-01
1.840000e+00,1.329819e-01,5.402883e-01,1.413579e-02,4.765799e+00,2.068623e-01,1.413579e-02,4.765799e+00,2.068623e-01,1.413579e-02,4.765799e+00,2.068623e-01,1.250014e-06,5.881608e+00,1.700213e-01,1.250014e-06,5.881608e+00,1.700213e-01,1.250014e-06,5.881608e+00,1.700213e-01,1.250014e-06,5.881608e+00,1.700213e-01,1.408850e-06,5.876637e+00,1.701651e-01,1.408850e-06,5.876637e+00,1.701651e-01,1.408850e-06,5.876637e+00,1.701651e-01,4.588270e-01,9.957583e-01,5.545374e+01,1.795656e-01
1.850000e+00,1.360833e-01,5.430374e-01,1.348405e-02,4.787747e+00,2.060502e-01,1.348405e-02,4.787747e+00,2.060502e-01,1.348405e-02,4.787747e+00,2.060502e-01,1.176753e-06,5.882965e+00,1.699821e-01,1.176753e-06,5.882965e+00,1.699821e-01,1.176753e-06,5.882965e+00,1.699821e-01,1.176753e-06,5.882965e+00,1.699821e-01,1.330454e-06,5.877945e+00,1.701273e-01,1.330454e-06,5.877945e+00,1.701273e-01,1.330454e-06,5.877945e+00,1.701273e-01,4.616465e-01,9.959539e-01,5.552893e+01,1.793577e-01
1.860000e+00,1.391852e-01,5.457547e-01,1.286366e-02,4.809132e+00,2.052629e-01,1.286366e-02,4.809132e+00,2.052629e-01,1.286366e-02,4.809132e+00,2.052629e-01,1.108381e-06,5.884292e+00,1.699438e-01,1.108381e-06,5.884292e+00,1.699438e-01,1.108381e-06,5.884292e+00,1.699438e-01,1.108381e-06,5.884292e+00,1.699438e-01,1.257121e-06,5.879224e+00,1.700903e-01,1.257121e-06,5.879224e+00,1.700903e-01,1.257121e-06,5.879224e+00,1.700903e-01,4.644408e-01,9.961401e-01,5.560224e+01,1.791547e-01
1.870000e+00,1.422867e-01,5.484408e-01,1.227315e-02,4.829969e+00,2.044996e-01,1.227315e-02,4.829969e+00,2.044996e-01,1.227315e-02,4.829969e+00,2.044996e-01,1.044534e-06,5.885591e+00,1.699063e-01,1.044534e-06,5.885591e+00,1.699063e-01,1.044534e-06,5.885591e+00,1.699063e-01,1.044534e-06,5.885591e+00,1.699063e-01,1.188481e-06,5.880476e+00,1.700540e-01,1.188481e-06,5.880476e+00,1.700540e-01,1.188481e-06,5.880476e+00,1.700540e-01,4.672100e-01,9.963173e-01,5.567370e+01,1.789565e-01
1.880000e+00,1.453869e-01,5.510961e-01,1.171110e-02,4.850271e+00,2.037595e-01,1.171110e-02,4.850271e+00,2.037595e-01,1.171110e-02,4.850271e+00,2.037595e-01,9.848783e-07,5.886861e+00,1.698696e-01,9.848783e-07,5.886861e+00,1.698696e-01,9.848783e-07,5.886861e+00,1.698696e-01,9.848783e-07,5.886861e+00,1.698696e-01,1.124197e-06,5.881702e+00,1.700186e-01,1.124197e-06,5.881702e+00,1.700186e-01,1.124197e-06,5.881702e+00,1.700186e-01,4.699543e-01,9.964859e-01,5.574337e+01,1.787631e-01
1.890000e+00,1.484847e-01,5.537211e-01,1.117614e-02,4.870053e+00,2.030417e-01,1.117614e-02,4.870053e+00,2.030417e-01,1.117614e-02,4.870053e+00,2.030417e-01,9.291083e-07,5.888106e+00,1.698338e-01,9.291083e-07,5.888106e+00,1.698338e-01,9.291083e-07,5.888106e+00,1.698338e-01,9.291083e-07,5.888106e+00,1.698338e-01,1.063957e-06,5.882902e+00,1.699839e-01,1.063957e-06,5.882902e+00,1.699839e-01,1.063957e-06,5.882902e+00,1.699839e-01,4.726738e-01,9.966465e-01,5.581129e+01,1.785744e-01
1.900000e+00,1.515792e-01,5.563162e-01,1.066699e-02,4.889326e+00,2.023455e-01,1.066699e-02,4.889326e+00,2.023455e-01,1.066699e-02,4.889326e+00,2.023455e-01,8.769416e-07,5.889324e+00,1.697986e-01,8.769416e-07,5.889324e+00,1.697986e-01,8.769416e-07,5.889324e+00,1.697986e-01,8.769416e-07,5.889324e+00,1.697986e-01,1.007472e-06,5.884078e+00,1.699500e-01,1.007472e-06,5.884078e+00,1.699500e-01,1.007472e-06,5.884078e+00,1.699500e-01,4.753688e-01,9.967993e-01,5.587751e+01,1.783901e-01
1.910000e+00,1.546698e-01,5.588819e-01,1.018238e-02,4.908106e+00,2.016700e-01,1.018238e-02,4.908106e+00,2.016700e-01,1.018238e-02,4.908106e+00,2.016700e-01,8.281187e-07,5.890516e+00,1.697643e-01,8.281187e-07,5.890516e+00,1.697643e-01,8.281187e-07,5.890516e+00,1.697643e-01,8.281187e-07,5.890516e+00,1.697643e-01,9.544783e-07,5.885229e+00,1.699168e-01,9.544783e-07,5.885229e+00,1.699168e-01,9.544783e-07,5.885229e+00,1.699168e-01,4.780394e-01,9.969447e-01,5.594207e+01,1.782102e-01
1.920000e+00,1.577555e-01,5.614185e-01,9.721130e-03,4.926405e+00,2.010145e-01,9.721130e-03,4.926405e+00,2.010145e-01,9.721130e-03,4.926405e+00,2.010145e-01,7.824004e-07,5.891684e+00,1.697306e-01,7.824004e-07,5.891684e+00,1.697306e-01,7.824004e-07,5.891684e+00,1.697306e-01,7.824004e-07,5.891684e+00,1.697306e-01,9.047320e-07,5.886357e+00,1.698842e-01,9.047320e-07,5.886357e+00,1.698842e-01,9.047320e-07,5.886357e+00,1.698842e-01,4.806859e-01,9.970831e-01,5.600502e+01,1.780346e-01
1.930000e+00,1.608356e-01,5.639266e-01,9.282106e-03,4.944235e+00,2.003784e-01,9.282106e-03,4.944235e+00,2.003784e-01,9.282106e-03,4.944235e+00,2.003784e-01,7.395665e-07,5.892829e+00,1.696977e-01,7.395665e-07,5.892829e+00,1.696977e-01,7.395665e-07,5.892829e+00,1.696977e-01,7.395665e-07,5.892829e+00,1.696977e-01,8.580076e-07,5.887463e+00,1.698523e-01,8.580076e-07,5.887463e+00,1.698523e-01,8.580076e-07,5.887463e+00,1.698523e-01,4.833084e-01,9.972148e-01,5.606641e+01,1.778632e-01
1.940000e+00,1.639094e-01,5.664065e-01,8.864219e-03,4.961611e+00,1.997609e-01,8.864219e-03,4.961611e+00,1.997609e-01,8.864219e-03,4.961611e+00,1.997609e-01,6.994136e-07,5.893950e+00,1.696654e-01,6.994136e-07,5.893950e+00,1.696654e-01,6.994136e-07,5.893950e+00,1.696654e-01,6.994136e-07,5.893950e+00,1.696654e-01,8.140975e-07,5.888546e+00,1.698211e-01,8.140975e-07,5.888546e+00,1.698211e-01,8.140975e-07,5.888546e+00,1.698211e-01,4.859071e-01,9.973402e-01,5.612627e+01,1.776958e-01
1.950000e+00,1.669762e-01,5.688588e-01,8.466435e-03,4.978543e+00,1.991614e-01,8.466435e-03,4.978543e+00,1.991614e-01,8.466435e-03,4.978543e+00,1.991614e-01,6.617543e-07,5.895048e+00,1.696338e-01,6.617543e-07,5.895048e+00,1.696338e-01,6.617543e-07,5.895048e+00,1.696338e-01,6.617543e-07,5.895048e+00,1.696338e-01,7.728093e-07,5.889608e+00,1.697904e-01,7.728093e-07,5.889608e+00,1.697904e-01,7.728093e-07,5.889608e+00,1.697904e-01,4.884823e-01,9.974596e-01,5.618465e+01,1.775324e-01
1.960000e+00,1.700355e-01,5.712837e-01,8.087766e-03,4.995045e+00,1.985792e-01,8.087766e-03,4.995045e+00,1.985792e-01,8.087766e-03,4.995045e+00,1.985792e-01,6.264155e-07,5.896125e+00,1.696028e-01,6.264155e-07,5.896125e+00,1.696028e-01,6.264155e-07,5.896125e+00,1.696028e-01,6.264155e-07,5.896125e+00,1.696028e-01,7.339657e-07,5.890650e+00,1.697604e-01,7.339657e-07,5.890650e+00,1.697604e-01,7.339657e-07,5.890650e+00,1.697604e-01,4.910341e-01,9.975732e-01,5.624159e+01,1.773729e-01
